1721950	11	0065	1622-11-21
1721951	11	0066	1622-11-28
1721952	11	0067	1622-11-28
1721953	11	0068	1622-12-05
1721954	11	0069	1622-12-05
1721955	11	0070	1622-12-12
1721956	11	0071	1622-12-12
1721957	11	0072	1622-12-19
1721958	11	0073	1622-12-19
1721959	11	0074	1622-12-26
1721960	11	0075	1623-01-16
1721961	11	0076	1623-01-16
1721962	11	0077	1623-01-23
1721963	11	0078	1623-01-23
1721964	11	0079	1623-01-30
1721965	11	0080	1623-01-30
1721966	11	0081	1623-02-06
1721967	11	0082	1623-02-06
1721968	11	0083	1623-02-06
1721969	11	0084	1623-02-13
1721970	11	0085	1623-02-13
1721971	11	0086	1623-02-13
1721972	11	0087	1623-02-20
1721973	11	0088	1623-02-20
1721974	11	0089	1623-02-27
1721975	11	0090	1623-02-27
1721976	12	0001	1623-03-06
1721977	12	0002	1623-03-06
1721978	12	0003	1623-03-13
1721979	12	0004	1623-03-20
1721980	12	0005	1623-03-20
1721981	12	0006	1623-03-27
1721982	12	0007	1623-03-27
1721983	12	0008	1623-03-27
1721984	12	0009	1623-04-03
1721985	12	0010	1623-04-10
1721986	12	0011	1623-04-10
1721987	12	0012	1623-04-10
1721988	12	0013	1623-04-17
1721989	12	0014	1623-04-17
1721990	12	0015	1623-04-17
1721991	12	0016	1623-04-17
1721992	12	0017	1623-04-24
1721993	12	0018	1623-04-24
1721994	12	0019	1623-04-24
1721995	12	0020	1623-05-01
1721996	12	0021	1623-05-01
1721997	12	0022	1623-05-08
1721998	12	0023	1623-05-08
1721999	12	0024	1623-05-15
1722000	12	0025	1623-05-15
1722001	12	0026	1623-05-22
1722002	12	0027	1623-05-22
1722003	12	0028	1623-05-29
1722004	12	0029	1623-05-29
1722005	12	0030	1623-06-05
1722006	12	0031	1623-06-05
1722007	12	0032	1623-06-05
1722008	12	0033	1623-06-12
1722009	12	0034	1623-06-12
1722010	12	0035	1623-06-12
1722011	12	0036	1623-06-19
1722012	12	0037	1623-06-19
1722013	12	0038	1623-06-19
1722014	12	0039	1623-06-27
1722015	12	0040	1623-06-27
1722016	12	0041	1623-07-03
1722017	12	0042	1623-07-03
1722018	12	0043	1623-07-10
1722019	12	0044	1623-07-10
